seed,epoch,agent,CCI,Meaning,Coherence,Rc,epsilon,arch_truth,pca1,pca2,cluster
2,0,76,0.5314352201426866,0.9116875493923092,0.6882835929016448,0.3169169645561605,0.49509388884871186,1,-0.06712727209728979,1.2500952580411866,0
0,1,19,0.6011472007951189,0.9211695046426773,0.5958683236575911,0.23501773693954206,0.5540875312246798,1,-0.520868955584486,1.4184740340554087,0
1,3,82,1.117023068672302,0.7852425723637718,0.759271859027913,0.16421784916342708,0.2928500928614166,0,-2.0120290121613547,-0.8233518399906923,2
1,4,145,0.5942541875354403,1.041007744873703,0.563832746586956,0.4704298588489809,0.47014490697492844,1,-0.28266130562244807,2.1874696924741364,0
1,1,232,0.5844542402241799,0.9146302201916805,0.594234363770282,0.3591983832471245,0.5564210054853064,1,-0.04146062684428226,1.5731287176355337,2
1,3,179,0.6054101327936379,0.9455134613068849,0.5958823672377478,0.38476438474084257,0.42874915704137334,1,-0.4995528456279888,1.4661382620741084,3
2,0,110,0.613813174019365,0.7973116553954614,0.6286919122426847,0.28150804739005125,0.46193112532218916,1,-0.40986144150187465,0.6254972834937957,0
0,4,111,1.059374547208349,0.8029514818531367,0.6912813235733659,0.26138043070326783,0.4602337561710265,0,-1.1694823517206654,-0.06726982054047861,3
0,4,88,0.6420090729270806,0.982165598395179,0.5125685016211152,0.44253618628519237,0.6245209004442619,1,0.05939996679813446,2.2329275831949715,0
1,0,105,0.4395766987183805,0.36403941301364484,0.7877525375249367,0.5613552451526583,0.616457564124897,2,2.6140149471839087,-0.870450381616262,0
0,0,114,0.8085982382989982,0.6527914693105593,0.5543666541124955,0.2662334493310495,0.36223913137815944,3,-1.1140555223402013,-0.3573917180712697,3
2,3,100,0.899030658011184,0.5826692639226796,0.6659689228719329,0.2222796328742067,0.4216239050669974,3,-0.8171661197400008,-0.9743306071340682,3
0,2,43,0.634555013098814,0.9032126856179806,0.6900134366215188,0.40267312469364797,0.5732111241675653,1,0.3383303593241019,1.3413436214931274,0
1,1,198,0.4789378189181196,0.29342050997792485,0.9709574778507395,0.5084251722287483,0.6719746824598828,2,3.1424531932520763,-1.597106268058402,0
1,4,195,0.7916789969449721,0.6039485767942382,0.4542583758573963,0.2262736941256794,0.46282986229461776,3,-1.0269031645454254,-0.2026127159255193,3
1,2,237,0.8455599291193324,0.4907915898456426,0.5239031743417395,0.32619209144851424,0.46206829659572535,3,-0.4055785282571428,-0.8256233330394971,3
0,1,219,0.5099178366402051,0.837560067510053,0.6272129843531518,0.3181724063553966,0.5060693249528261,1,-0.005527561157647781,1.081972697004901,0
2,3,221,0.6440056799135775,0.8594235329587697,0.6904387764528095,0.3642092952940416,0.44251606796237086,1,-0.20247317091387101,0.8137506858172932,2
0,1,224,0.8016687889127616,0.5575147496399935,0.5749798851435939,0.24267003350413394,0.3737568096653741,3,-0.9206538567681534,-0.8470321089718852,3
1,1,175,1.0810117556725545,0.7108181908667541,0.7354818294431712,0.18984767121885351,0.3911363113268315,0,-1.4312797724401676,-0.8492037604575897,3
0,3,118,0.8506630377855714,0.6279384749047372,0.5411177247706136,0.3424760904076126,0.514283821089553,3,-0.3716857636811507,-0.09943034671678126,3
1,1,124,0.7792045207523688,0.5854576302158458,0.484206225988122,0.2858448615317124,0.447318294513474,3,-0.7434064053668384,-0.2935097092846696,1
2,1,181,0.8577046171366882,0.5547802063885725,0.5656309586819258,0.2442303822068013,0.36775239453873687,3,-1.059972254513222,-0.9201194411949827,3
0,2,102,0.34637631984365946,0.48250232742047694,0.9090181729033214,0.676658833734662,0.6515128665172624,2,3.410125976300306,-0.23987191831841986,1
1,0,202,0.5331724224161746,0.9665386707516798,0.5298100385221534,0.3123362227004544,0.5019307513569725,1,-0.5587899870454058,1.8505638356961276,2
2,1,68,0.5928963952766503,0.8561003349109987,0.6156879757629524,0.37477065572317,0.42742309086386776,1,-0.3069420181105374,1.0042335574736527,2
2,0,73,0.7965540793802282,0.5024001926217746,0.5448846886232454,0.2005495308328398,0.46123939980998313,3,-0.7223603926006276,-0.9142400886577798,2
1,3,225,0.46555597238839347,0.3437444892443103,0.9028248326972842,0.6111617243892741,0.6307496418780127,2,3.1163162720554394,-1.1518131011945838,0
1,2,217,0.8088999553413295,0.6376924682160546,0.4862097076679143,0.2766806716135759,0.46341881018217845,3,-0.8608170483934222,-0.06886628865729427,3
1,1,178,0.6066762346533733,0.9323044862416868,0.5987032401368817,0.46946979704127123,0.5134019663168425,1,0.12683004216575355,1.6719579539944152,2
1,0,37,1.1006638229011125,0.6805484591997579,0.6245341238325578,0.1565099554539281,0.32112373016858387,0,-2.060691409843368,-0.9617205969658551,1
1,3,203,0.6402183919489852,0.90081833011296,0.5885537067588761,0.37414622599942665,0.47422839355841284,1,-0.3776155121746575,1.3054437248266715,3
1,2,26,0.3669338374951874,0.4767290076733697,0.9130409246526265,0.5527969506315865,0.6382455618446141,2,2.913356624741659,-0.48370984365352854,0
1,3,186,0.6114219504882199,0.9776428293082978,0.6549011868251269,0.3488090867546096,0.4843662238768346,1,-0.34507408707107307,1.5497477070792571,3
1,4,45,0.32291253685242033,0.44443234694476175,0.9319744013734288,0.5839863135827769,0.7517042205893242,2,3.6155909483768793,-0.35514571689162383,1
0,3,115,0.8352968944479425,0.6105848526971491,0.6277936598242476,0.31634097449289855,0.3936750846240685,3,-0.6166864840285161,-0.6195072305715342,3
2,1,48,0.7820588492815683,0.5495914137211568,0.5831994271194763,0.20985880657763062,0.4625727332516928,3,-0.6454006801747263,-0.7414143151875114,3
2,3,50,0.969427232354044,0.7826112222860935,0.7273373802337428,0.18319724251706085,0.22436248697782657,0,-1.9917310276707396,-0.6958300640975951,1
2,1,184,0.7648453461005856,0.5585909444422742,0.5299845574881222,0.17993423401439615,0.4988919392446913,3,-0.7375389661935072,-0.5296769706234686,3
2,4,89,0.8559374253951938,0.6646320352194763,0.5005876173727627,0.21637388080285302,0.36769905348843596,3,-1.51303741167162,-0.2985081258719599,1
0,0,67,0.8207747996530321,0.6117552131880191,0.3940502723372182,0.3640976972531297,0.3490151338138528,3,-1.1745783583321185,-0.12770907598410716,3
0,0,144,1.0359430409724368,0.7308276357495214,0.7366670099523502,0.24053788834719153,0.2663915232533262,0,-1.6500756217848032,-0.8862347435940743,1
2,1,32,0.9724351256332531,0.7715985968607945,0.6835618468331234,0.21316343525410317,0.25407289423564455,0,-1.877362916318936,-0.561277566539173,0
1,3,227,0.34772886692583427,0.43580318415257496,0.9028609406586757,0.5300384897745151,0.6640814293080746,2,3.0095395729385817,-0.6075105623005792,0
1,1,138,0.5707996067949629,0.9313365363403915,0.6401176211372069,0.4530250320682678,0.5233488617958083,1,0.278244800866545,1.623355375516056,2
0,1,189,0.2852158543321797,0.532766226891789,0.9864531041374422,0.5673771343118637,0.5272491273304795,2,2.804489438016789,-0.47721304210611126,1
1,3,128,1.0055211455041957,0.7363660752352188,0.6632033587285211,0.0949735578248367,0.2434838933298282,0,-2.3772735284006057,-0.8949096013509912,2
2,3,155,0.6069442713603965,0.928100423608814,0.6605805011687212,0.2833606418205241,0.5130868973838449,1,-0.35939208720923677,1.2852970055980226,2
2,2,219,0.6136956143706105,0.7887492843249375,0.5869086460061843,0.3818845170062414,0.46275285560853896,1,-0.14729367108246963,0.8022932539749391,2
2,0,32,1.0193827908894093,0.7231543506309237,0.6011043827872256,0.29226244773027465,0.20657229307800726,0,-1.981431776833654,-0.6674635936485285,3
1,0,32,0.4429846562289331,0.4410983654764216,0.928936538680161,0.6001365596998667,0.6315180695451904,2,3.0156112153606935,-0.7339166805535594,0
1,4,28,0.7656050945059064,0.6514130666638738,0.41630791615439244,0.2482466417228624,0.44151373985052983,3,-1.158112129997331,0.11893962010920396,3
0,1,30,0.563372772742011,0.8990495090999542,0.6370154011315613,0.38120801102863205,0.522820140242027,1,0.08968708588511888,1.3960144412581337,0
2,0,6,1.0081773178594213,0.7262966680578516,0.612494918416018,0.3004370486698245,0.25899898519319214,0,-1.721150627680231,-0.5480546679077035,3
0,1,175,0.5185849376209869,0.8426087590930834,0.6407749985343868,0.3667177364862506,0.5106197093252957,1,0.1888575050381024,1.1362222720600221,0
2,4,174,0.8467747174061648,0.6023347532977168,0.5530664997963796,0.3471826144459593,0.2910394770897573,3,-1.072042402650552,-0.6795730790798546,1
2,1,234,0.5895712589952325,0.9127789779733191,0.576036908529813,0.23468722906213227,0.5210220954405896,1,-0.6539405597505473,1.3693395854630295,2
0,4,104,0.5541389806798028,0.9837418722084827,0.5153696711533466,0.4140431056348979,0.5985155675257179,1,0.035223940596662624,2.2565741705109903,0
0,3,131,0.6943848975080915,0.8801033614123993,0.6783803994666566,0.3829270342719883,0.5621602790384049,1,0.1301160211062259,1.1357173990786116,0
2,1,225,0.6230041780429347,0.8939004474938835,0.6043303112305366,0.30685454583273397,0.38313700840985837,1,-0.8540251286305199,0.9945276875335561,2
2,3,216,0.8952626722018832,0.6267825934165395,0.6705581433458534,0.19752217440627656,0.43338796532198404,3,-0.9210286407060647,-0.7797716272357504,3
0,3,221,0.4251743779890598,0.5152622448189972,0.9876580450660793,0.6176376839196833,0.7014132303792185,2,3.376367148245554,-0.32653260291118524,2
2,0,233,0.3310869157343348,0.49896856231917097,0.8633368708949195,0.4933302449148836,0.7060622115834012,2,2.851251908568923,-0.16829010793747873,1
1,0,119,0.4514202831197807,0.35939461286457425,0.839471353104873,0.6558556979520948,0.5908080283381988,2,2.9677366954940068,-0.9492272950227325,0
2,2,102,0.3465168613661069,0.5541339608587614,0.9685519932268875,0.5916552713596966,0.6748016491398432,2,3.2200764551702434,-0.09059636626919419,1
2,2,115,0.804549407360686,0.5165447509392466,0.5287111639380097,0.2580991804331545,0.38322845205569306,3,-0.8822094283274768,-0.9064755245433795,0
2,1,2,0.6040109512929175,0.7979930211090448,0.5941865756978233,0.3390805342106303,0.4439110925219958,1,-0.3438407650116909,0.7509009083228917,2
1,1,50,0.8167218668552197,0.5058893900731143,0.5524028113856767,0.36181646028947084,0.4553231567880779,3,-0.20687811836494369,-0.7477838393240348,1
1,4,198,0.450066567817519,0.46969297243970837,0.8932437036996558,0.5237558391587156,0.8197996348229524,2,3.2700343794714146,-0.253200560629695,1
2,0,115,0.8745890684809132,0.5514334017193487,0.5388527433791306,0.2509992571922776,0.3920707508479518,3,-1.042354133415075,-0.8430096568202545,2
2,3,166,0.964711481370996,0.7003788291582164,0.8047838828399334,0.184189023217415,0.25404013342258924,0,-1.531821701570509,-1.1806549342738455,1
1,4,236,0.5522182905803237,1.006008510839542,0.6156520842900107,0.3835947135381271,0.4680215360927725,1,-0.32139165481504794,1.8518002518616856,0
2,1,20,0.6173882773114658,0.9129341276724522,0.5236935744047633,0.31195642173691024,0.5131448723503756,1,-0.5972167841189191,1.528166579906373,2
1,1,14,0.8250872421922977,0.4688980909348664,0.617910669002452,0.3066898473908287,0.4646574484512862,3,-0.15013637781422204,-1.122203463536121,1
1,3,66,0.8066687501137279,0.507276669641763,0.44991594936818236,0.2710780749836663,0.3896289526364465,3,-1.000206104151558,-0.7560196174479148,1
1,1,71,0.5116798483041177,0.8958415454416391,0.6331472626738005,0.4762406224025312,0.5654696199851644,1,0.665745594268281,1.6585588476960378,2
2,1,86,0.31603689963637077,0.5257079840978127,0.8861725744317934,0.5102301076624498,0.5997012964966901,2,2.5672602440690415,-0.2631777716311521,1
0,4,106,0.560923240034805,0.9992605190853722,0.6142338325698994,0.4344538188799518,0.5911873934419701,1,0.289036927429547,2.1218742486288713,0
0,4,81,0.8252645356662837,0.6233141470644624,0.4899891510677139,0.2902922609991874,0.4234266406669879,3,-0.9521155300420806,-0.22756321608352878,1
2,2,200,1.0173902447064167,0.8937537757422562,0.686128832615973,0.20370539351477163,0.24980007648032468,0,-2.220065961752474,-0.0693176668066859,3
2,0,86,0.2990950619075854,0.5285398865526483,0.9206634738585668,0.45957024749383146,0.6263022404810967,2,2.599657677555729,-0.3127627654084532,1
0,4,150,1.1179986477349302,0.8995757926378576,0.6753084236357673,0.28722552247030075,0.3577410621852096,0,-1.7679293891741508,0.17561079144104844,3
2,0,18,1.0379384987636242,0.7157370749955777,0.7390216753242109,0.2226716310349534,0.3146230703815956,0,-1.5105021976168216,-0.890974082906289,3
0,3,193,0.8603130442077077,0.6716336475688952,0.6144566144701402,0.35650462832382074,0.3813560769448622,3,-0.7097309415719874,-0.3095233099439932,3
2,1,63,0.3640448679260998,0.5120890425856697,0.931422083538574,0.49224204197354277,0.6142403742005417,2,2.6054081174828516,-0.4771261473698769,1
2,1,200,1.0829305669781624,0.7671311531131216,0.7397766852918076,0.26090060947153215,0.23375922380890554,0,-1.8403830445174612,-0.820451936922891,0
1,3,54,0.7955339977494076,0.628749693870402,0.5453740223177757,0.3048836335646725,0.3852290453261765,3,-0.8527017910236522,-0.3403965176690331,1
1,3,213,0.43895154814315357,0.3266064838154825,0.8820761715452548,0.5423251142042295,0.6180623457382778,2,2.8589594546421813,-1.2669334991949284,0
0,2,203,0.6523203954481898,0.8978067518355349,0.601602812255269,0.4056082831548002,0.5277458481317245,1,-0.06070304770313666,1.3947439702889761,0
1,4,13,0.8621553657906815,0.6974218487817359,0.44196266095625597,0.3421029382693681,0.4669683850389355,3,-0.9373271625241659,0.32876826216414395,3
1,3,106,0.5284356663918551,0.9508690203511594,0.5545614651326514,0.45340978124192977,0.5152879733161795,1,0.07935952083731145,1.934497804315623,3
0,3,178,1.0907531678503097,0.8240521011946901,0.8736412482329428,0.3361799650752333,0.41445251097022506,0,-0.7093345107503499,-0.39225327932359133,1
2,0,162,0.8287967573228855,0.563766089789127,0.5420972571712359,0.3487964577676733,0.42746529295238267,3,-0.5033485506894896,-0.5409225891762506,2
0,1,1,1.0091734858649157,0.7482672711403947,0.7626987654091064,0.16897429299663397,0.3322182179568521,0,-1.5789160277820946,-0.7849826916655079,2
1,1,65,0.7831826772492747,0.49904152393399465,0.4811873995513155,0.2833776210559848,0.4437976234594991,3,-0.6260774511462093,-0.7083253475222908,1
0,0,129,0.43643550942294773,0.6314522308845341,0.9290608954097295,0.6313074712825602,0.608699328929345,2,2.716689982461445,0.16236632057665085,2
0,0,210,0.6190191590781144,0.9440460879277807,0.5302404459082948,0.3604760890534907,0.5003362174158549,1,-0.5159701895244461,1.693976708605147,0
1,2,224,1.0717800452554922,0.7416551997513992,0.6506128770755056,0.13020522888343072,0.2933060703899879,0,-2.2408866029180707,-0.7824547252827936,1
1,4,70,0.6531134660120235,1.0723037425148803,0.5574325372633354,0.4018502114048495,0.4707767900720693,1,-0.7007496031411208,2.189423273958282,0
0,0,49,1.0069458196575662,0.7385203109815132,0.7168834061952333,0.2581426602839181,0.33901820160256685,0,-1.3380856901633988,-0.6047317135067042,1
0,1,24,0.8068600813398554,0.5563908034610136,0.5184870431595242,0.2869907036798683,0.32196955182948295,3,-1.1019150599093057,-0.7861414702273791,3
1,1,135,1.0637314127824447,0.7149591615209192,0.6944926677770107,0.14593823857013544,0.3837065496076878,0,-1.6892372429911287,-0.7910693325379453,3
2,0,190,0.8092963924685129,0.5698607984639696,0.48526532834942293,0.318400501311452,0.37671207128243756,3,-0.9086947979786465,-0.5065182785239887,2
2,3,137,0.632067610442133,0.8876298641796064,0.6203408333880892,0.3065601347560213,0.3996815496126057,1,-0.7611960574995507,0.9522947514152603,2
2,2,141,1.0059939288846511,0.7854010014214396,0.6581865794153284,0.23947025794194726,0.26248247908905875,0,-1.906738406495768,-0.43453854883463333,3
2,2,187,1.0603899205852614,0.7467727787320027,0.6553864487854492,0.17085750750670792,0.28441520472608395,0,-2.106989042550334,-0.7208430441779086,3
0,0,18,0.8055447024882596,0.6103669200295543,0.450587713146929,0.3463316554906923,0.2872817197769963,3,-1.284156303721089,-0.3808863789009053,3
1,0,204,1.1484605611176617,0.7374710425302957,0.6879305375485619,0.13382502294272228,0.28037003604194455,0,-2.3161593255149984,-0.9986492508391153,1
0,2,106,0.6215474711117439,0.9243650146996558,0.6321218933793873,0.4024548434506364,0.48627386469488454,1,-0.13308010887657618,1.4064871645790182,0
0,2,86,0.6576932442887201,0.8995532371077853,0.6398521136779634,0.4371384176116777,0.5371675368280321,1,0.16612841373689463,1.3733863817015164,0
2,0,57,1.0653707674199004,0.7866292254202026,0.5796056647485691,0.3163732386348997,0.2849252444860232,0,-1.8696135598787194,-0.19435617364637617,3
2,3,193,0.5727519079934106,0.9059457407140543,0.5961516598879202,0.3067040436654073,0.5499533911599869,1,-0.20531936323523883,1.463876706037542,2
2,1,104,0.6382002463385209,0.8823140329960725,0.5399847901515966,0.3250036826996282,0.44744203660753806,1,-0.7304656239798146,1.2089847974328027,2
2,1,194,0.8128123172671364,0.5337213995965593,0.5620814755709496,0.21570473313364477,0.41589725665479693,3,-0.8746331912784265,-0.8952866452520014,3
0,2,99,0.5900454758461053,0.9092757544317541,0.5741976985275913,0.3877677964522884,0.5260909799130385,1,-0.10204108395684575,1.5590685252983052,0
1,0,212,0.7326112500407739,0.5712153698332118,0.4977334483682248,0.28133816018647484,0.42872536343583917,3,-0.6793650988785747,-0.37366950273555766,3
2,3,87,1.003578157996863,0.7257622743785411,0.7150340963121056,0.14771185558558508,0.2573526861159064,0,-1.9908334356541026,-0.9584628857792525,1
2,3,70,0.6507400089307356,0.8661758463095386,0.6909235872465861,0.32083237393372227,0.48526560141203107,1,-0.22373464225396447,0.8666571821372031,2
0,3,17,0.9228828623428871,0.6400019419009676,0.6026985143973416,0.2398021421288934,0.4790130514543795,3,-0.8564676912922903,-0.4636708663028673,3
1,4,101,0.5414051301892747,1.017182991020811,0.4868814076697178,0.37993543984739697,0.582538133444461,1,-0.24825427655929427,2.415436542461623,0
2,3,191,0.3367505247289616,0.5031716558535202,0.902664192171007,0.4825395842309797,0.661772818618784,2,2.736145769509077,-0.3411620240892165,0
2,1,45,0.32782774009322163,0.6049445020239846,0.9606613315762442,0.5071793215637647,0.6654683058323482,2,2.8171772606896743,0.06337067639319399,1
1,1,203,0.6133742730325098,0.8797818179506284,0.615789938212054,0.40734867045076656,0.5650478564841115,1,0.21941531245010898,1.4051687209104429,2
2,3,171,0.8473097362434904,0.5934590782139463,0.5683238433291625,0.1791261660749703,0.39551890657474287,3,-1.2297685182649005,-0.7576718122128175,3
2,3,219,0.6023627416117381,0.8780343494510155,0.686317374628681,0.3411853778038873,0.48586263245699335,1,-0.09315985565160334,1.0195291434422546,2
2,0,165,0.5761850626810333,0.8274919864046203,0.6241870431665967,0.3156263106160738,0.5196258699987428,1,-0.07919737233542015,0.9820110874700594,0
1,0,75,1.0755088385678822,0.7295180972104117,0.668636962670725,0.04807287595502962,0.3217737011151285,0,-2.3648652697570864,-0.9291435979677686,1
1,3,166,0.38008301179460363,0.39114162627857646,0.8744054074455506,0.5311645003933436,0.5921404283395316,2,2.703055313744581,-0.9394222257670428,0
0,3,87,1.0978914201931804,0.7598721023147839,0.8014762642246405,0.22397755126632257,0.40744493668412424,0,-1.2063185913168422,-0.7046186847717103,1
1,3,60,0.5499070562463303,0.8986831345921269,0.5994868546485739,0.4038556552975828,0.42249223037862377,1,-0.2596392407644304,1.3193882101681826,3
0,3,153,1.1716691702304798,0.7903708019409085,0.8145841294410253,0.26142915622077595,0.46009775039493817,0,-1.0461053124499735,-0.5293000514644071,1
2,0,187,1.013137422281899,0.7588692633957358,0.6308085181924377,0.2301250316793737,0.25570642621524586,0,-1.998745348533692,-0.5352289037029865,3
2,0,104,0.5702773161773108,0.8726682066635211,0.6475600631931697,0.3677573170041383,0.49814857947699875,1,0.015062463720305102,1.174830675694662,0
0,2,11,0.36504239305454544,0.5076075576449913,0.9656150851593479,0.615456075725598,0.6326297729081187,2,3.192615421307872,-0.3803171454556948,1
1,3,28,0.7291454064213124,0.5901766231947327,0.44846482108107355,0.27202342157920556,0.34284722782555155,3,-1.1708263561601124,-0.35844022595996333,1
1,0,127,0.8557958220197912,0.6322725217179087,0.4662483813458008,0.3155420488045078,0.41237397818330285,3,-1.036505560052449,-0.16342050149571855,3
1,0,85,0.6199294006505924,0.9490290104095449,0.5403547451338314,0.3131134650514272,0.5095887467775853,1,-0.6328061761153184,1.6535582350380376,2
0,3,210,0.6529079201300984,0.8979170291388209,0.6939042547710045,0.4582624963795133,0.50340942454632,1,0.2668616197582436,1.2160223068925717,0
2,4,221,0.6197190500998513,0.9076176300268827,0.5217203865689295,0.3043377677114554,0.44250822284437424,1,-0.8766272217895147,1.3540026639184222,3
2,0,9,0.5394364928898713,0.8959340913526888,0.6788533182645545,0.28296940296734946,0.5085224913689885,1,-0.1479419694753812,1.170132440000179,0
0,2,141,0.7633666314542223,0.8625664175513679,0.6060417386557083,0.3961093478088458,0.5739794583532433,1,-0.061528209858357996,1.160992209502769,0
0,0,85,0.6296459724848776,0.9044715449881356,0.6094348434410767,0.38408165409369366,0.4503175352124875,1,-0.3627937714158113,1.256264547175342,0
2,0,235,1.0072561624582248,0.7758595633888659,0.7173631257237142,0.21533566160522588,0.304404908448981,0,-1.676843116787035,-0.553587448452442,3
2,4,165,0.6749685866817592,0.8376991455793794,0.5203313560209177,0.35428825319059826,0.4394664091002939,1,-0.6959167617111057,1.016071121923628,3
0,2,173,1.0900055043322971,0.7119765803838951,0.7655167247975269,0.276275658161655,0.3420745262003668,0,-1.2491830345744612,-0.9078854581524782,2
2,3,144,0.5991610901778005,0.852291096535812,0.6422731152116766,0.33807230205414707,0.3909170883788478,1,-0.5033869343532811,0.8029475091201529,2
2,2,189,1.0160288059651794,0.7166071518602503,0.7047976611058384,0.1602235009938244,0.24587538196566475,0,-2.0211393488616807,-1.002431543552237,3
0,2,9,0.40322762289723235,0.5406434285712544,0.987949007768442,0.5401934103059665,0.6608135396061837,2,2.9578528797861243,-0.3588954056230915,1
0,0,98,0.5906488337026897,0.9206200705875749,0.6620798119831093,0.4006432731889177,0.5303284951068212,1,0.1582239953714919,1.449412277138271,0
0,3,114,0.8226093724123344,0.6834700552590947,0.5782360519955936,0.287311407202602,0.4624530710419988,3,-0.7021963626265068,-0.05510915927932469,3
1,3,173,0.7477859591729511,0.5453676598904745,0.4891789121430876,0.37396639291322115,0.4310355409666016,3,-0.3524933677464233,-0.37469103984543334,1
1,2,42,0.48669203059258875,0.48080678733314663,0.9846839575568649,0.5684868645392739,0.6032207845200078,2,2.7924801976572264,-0.8168133130634714,0
0,3,10,0.6706730282364778,0.8463547494103553,0.6848771719405995,0.40949815096551573,0.6025996167669656,1,0.48806909298874246,1.1070638259313335,0
1,3,212,0.8146066435861818,0.635724329806661,0.516426550977963,0.305274334210163,0.37074507507589716,3,-1.0241672405515092,-0.2983153517629474,1
0,1,84,1.0781542773928572,0.7757756022449357,0.7775136151725285,0.26530063379082064,0.36358489813016187,0,-1.2713728634411485,-0.5896571243957521,2
2,0,22,0.8017281210113447,0.5344062209212544,0.5793503888415477,0.3051236306731666,0.36256262321313876,3,-0.6913098425798518,-0.908682178323781,2
2,0,124,0.33911433086162934,0.4908027298383962,0.9083749602061855,0.5886702799092963,0.6359107316239145,2,3.045034757225773,-0.3323227154141352,1
1,4,154,0.5224841632873636,1.0171276455517655,0.586660224002636,0.3553499964664515,0.5544707224268055,1,-0.1474707776287933,2.1397387348376258,0
1,4,175,1.1577436022475414,0.8045475467560733,0.655305447041474,0.07231142829008255,0.34320930189754534,0,-2.5240331107547633,-0.5777933236877382,2
1,3,199,0.7643764160581392,0.5860862954496262,0.47539352950223523,0.29908043329965917,0.45057239829883466,3,-0.6813337227888554,-0.23010721781729696,1
0,3,69,1.1179418884272279,0.7240397218433853,0.8047796485795559,0.24212128807911903,0.45468643623846733,0,-0.9393338869362899,-0.788073433104603,1
0,4,184,0.8425466170099112,0.6091945520578207,0.5028459776615534,0.31333918915222847,0.4020733858109811,3,-0.9230869946043183,-0.3564437447823022,1
0,3,184,0.8541867236678118,0.6112378566168272,0.4788339896361415,0.3639218239379975,0.4180830901195347,3,-0.775487095420572,-0.21471976821101538,3
0,0,179,0.6511304688634251,0.9507056019324415,0.6073601785301211,0.39999358313992106,0.5163393088887076,1,-0.19837812606594177,1.6027814074117186,0
2,0,24,0.30469474419913056,0.4833748843558916,0.957953023120576,0.5996781016757629,0.6678261622115602,2,3.40006935980049,-0.3520882924130426,1
1,2,2,0.5234221069913939,0.9307300112680922,0.6038933756089814,0.31541672105279334,0.4328327778196322,1,-0.5269838373613858,1.403018598025705,2
2,4,33,0.35527405803723944,0.5031573579500044,0.8030885899670178,0.5766610023725735,0.5744208389289106,2,2.465459958938778,-0.20833323440295007,0
1,1,56,1.135107384904326,0.7727145320034468,0.7322093047127441,0.11692636621263584,0.4142416215313453,0,-1.8215963831641893,-0.6647793136557444,3
1,3,178,0.5508925158600007,0.899637816291785,0.5789825615298857,0.39058719208712944,0.4496580691631325,1,-0.26376162491041616,1.403710105771593,3
0,4,234,0.35824487713566255,0.6465788699224675,0.9720314394721186,0.5786593366866385,0.7754091761700458,2,3.357797217337945,0.5060624112087614,2
0,0,23,0.8265413474373617,0.6041593985581185,0.5044224968217179,0.2383090100906331,0.35375798579088075,3,-1.3146247331841734,-0.5542682967443059,3
1,2,25,0.4594475174817982,0.36849464234987167,0.9193354257927819,0.6686988445299097,0.6419789498605563,2,3.3659218376713382,-0.9681146646165759,0
0,0,187,0.8356668342455262,0.6820260424599716,0.5237093210429568,0.27329466578361045,0.3353993257560573,3,-1.3653329813932709,-0.23330345819603587,3
2,4,156,0.8815146740152031,0.608893878645403,0.516730747998293,0.27844454274581976,0.2689698693314044,3,-1.5585047868255861,-0.7455129511871899,1
0,3,198,0.44817340566615504,0.49320445331716284,0.9954514887798017,0.6088712923325735,0.641282936157054,2,3.1464041279892507,-0.6064959992422195,2
1,1,216,0.7493420196547443,0.5087659719693145,0.5093320646069456,0.2366998374876017,0.5486746433958265,3,-0.2961649528390484,-0.5297668539292969,1
1,0,23,0.6042110464979706,0.8872216600604206,0.5175350794899505,0.36243481277283485,0.4294338520749559,1,-0.6665342731824366,1.3335356321499225,2
2,2,119,0.3011924117518803,0.5242014900133423,1.0123117599452747,0.5553008793318529,0.6634597777333857,2,3.3009197269787975,-0.33601623268654274,1
1,4,62,0.3974754967769394,0.4966413954770472,0.871205957479495,0.5979211027909208,0.7106459164273027,2,3.1319858303715615,-0.13817303096324451,1
1,4,223,1.057324178552109,0.8515123705526694,0.6491829462441087,0.06768305341315285,0.3658487865059002,0,-2.370613598656916,-0.17909780548149265,2
2,0,90,0.27349532024855777,0.514406126767649,0.8974350917259544,0.580865798467586,0.6680979020470755,2,3.186040731171269,-0.06167354783416601,1
0,0,126,0.8312569542285883,0.5809978815259974,0.5453199056357027,0.23975952106943474,0.39250314309113277,3,-1.0353388176421252,-0.6768957909168887,3
0,0,72,1.0555030477093614,0.7300246917978689,0.7761362985284062,0.3017659508377376,0.35874770880681484,0,-1.0416390650381524,-0.7371322323618096,1
2,0,10,0.3604837218521523,0.5094293167071745,0.8942087096636296,0.5271040283890595,0.5475265851124895,2,2.4054048856647445,-0.49517795518718954,1
0,0,26,0.7389746731754196,0.9494207797089453,0.49141916519545115,0.43892109663097467,0.5194771751759386,1,-0.5054541849149338,1.7886645915770678,0
2,2,218,1.07672202665769,0.7461710061766601,0.6756521641032108,0.18423888423929569,0.32636318118646135,0,-1.8884563006472872,-0.6866958269646444,3
2,0,78,0.5777754819706363,0.9097166682964083,0.5330206514403438,0.4039478455777644,0.4524807732544015,1,-0.39105304674015695,1.5376351087260132,0
2,4,59,0.6444965722876634,0.864308493826656,0.550941029586529,0.37557019569139316,0.3907283281018446,1,-0.7096572734338108,1.0437654750039078,3
2,1,237,0.9669011223729959,0.7950646977272894,0.7256119645760118,0.19094738863107982,0.2502164664342979,0,-1.8939072690392456,-0.5691553357711893,0
